"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)"
"223","2015","12","Uttar Pradesh","Basti","362.07","741.14","2046.95","354.76","1030.69","2905.32","0.0","0.01","0.0","4.66","8.65","1856.22","0.9","0.55","611.11","7.63","4.96","650.07","15.05","12.94","859.82","1.43","0.96","671.33","0.0","0.0","0.0","46.0","281.83","6126.4"
"223","2016","12","Uttar Pradesh","Basti","373.91","817.97","2187.61","367.58","1308.39","3559.47","0.01","0.02","1692.31","4.61","4.39","951.64","1.29","1.43","1103.72","8.83","6.6","747.06","18.99","19.6","1032.13","1.29","1.16","903.8","0.0","0.0","0.0","41.12","268.7","6534.8"
"223","2017","12","Uttar Pradesh","Basti","370.85","955.54","2576.61","368.44","1391.74","3777.38","0.0","0.0","2000.0","4.89","4.72","965.62","1.34","1.44","1071.43","8.32","5.91","709.99","19.53","22.27","1140.42","1.4","1.42","1012.88","0.0","0.0","0.0","45.96","303.7","6607.2"
"224","2007","12","Uttar Pradesh","Azamgarh","309.33","584.26","1888.79","327.27","846.72","2587.22","0.17","0.26","1529.41","8.04","12.63","1570.9","5.13","6.53","1272.9","12.5","8.33","666.4","9.98","13.54","1356.71","0.6","0.35","583.33","0.0","0.0","0.0","28.71","118.49","4127.13"
"224","2008","12","Uttar Pradesh","Azamgarh","313.68","622.88","1985.72","329.72","899.81","2729.01","0.13","0.23","1769.23","6.71","6.66","992.55","4.82","5.96","1236.51","9.35","4.21","450.27","9.85","12.04","1222.34","0.57","0.42","736.84","0.0","0.0","0.0","26.87","112.46","4185.34"
"224","2009","12","Uttar Pradesh","Azamgarh","286.76","477.82","1666.27","326.14","825.53","2531.21","0.22","0.36","1636.36","7.3","12.93","1771.23","4.76","4.92","1033.61","10.38","8.59","827.55","10.66","12.07","1132.27","0.56","0.37","660.71","0.0","0.0","0.0","25.07","107.34","4281.61"
"224","2010","12","Uttar Pradesh","Azamgarh","299.36","596.0","1990.91","327.84","919.37","2804.33","0.18","0.2","1111.11","7.19","11.2","1557.72","4.48","5.45","1216.52","11.45","8.94","780.79","9.15","11.26","1230.6","0.49","0.49","1000.0","0.0","0.0","0.0","24.22","106.83","4410.82"
"224","2011","12","Uttar Pradesh","Azamgarh","298.23","678.51","2275.12","327.06","954.77","2919.25","0.14","0.18","1285.71","7.02","10.7","1524.22","4.6","6.04","1313.04","10.75","11.4","1060.47","8.79","11.71","1332.2","0.6","0.6","1000.0","0.0","0.0","0.0","23.6","112.72","4776.27"
"224","2012","12","Uttar Pradesh","Azamgarh","295.37","634.34","2147.61","330.58","1008.85","3051.76","0.16","0.3","1875.0","7.31","13.1","1792.07","4.84","8.05","1663.22","11.62","12.73","1095.52","9.0","12.86","1428.89","0.63","0.62","984.13","0.0","0.0","0.0","26.26","145.25","5531.23"
"224","2013","12","Uttar Pradesh","Azamgarh","305.06","662.6","2172.03","325.69","1004.07","3082.9","0.16","0.2","1250.0","6.81","13.34","1958.88","4.96","3.96","798.39","10.87","7.99","735.05","7.58","4.51","594.99","0.48","0.43","895.83","0.0","0.0","0.0","26.3","147.13","5594.3"
"224","2014","12","Uttar Pradesh","Azamgarh","293.74","560.61","1908.52","339.0","715.04","2109.26","0.14","0.27","1928.57","7.51","14.07","1873.5","4.24","6.01","1417.45","10.48","13.45","1283.4","0.0","0.0","0.0","0.6","0.52","866.67","0.0","0.0","0.0","26.69","158.16","5925.81"
"224","2015","12","Uttar Pradesh","Azamgarh","292.99","533.16","1819.72","324.1","863.01","2662.79","0.04","0.08","2000.0","6.27","10.51","1676.24","1.48","1.38","932.43","10.05","10.17","1011.94","7.94","7.12","897.58","0.52","0.35","673.08","0.0","0.0","0.0","26.87","155.67","5794.13"
"224","2016","12","Uttar Pradesh","Azamgarh","299.17","676.36","2260.81","326.75","1093.74","3347.35","0.16","0.3","1898.73","7.24","11.73","1619.72","4.73","7.74","1637.48","10.53","16.08","1527.12","8.81","12.42","1409.81","0.49","0.45","904.67","0.0","0.0","0.0","25.67","154.17","6004.96"
"224","2017","12","Uttar Pradesh","Azamgarh","307.36","730.13","2375.45","330.47","1161.7","3515.33","0.16","0.31","1931.25","6.44","10.81","1679.25","4.65","4.89","1052.05","6.94","5.96","858.46","7.88","8.29","1052.04","0.5","0.5","1014.06","0.0","0.0","0.0","25.56","155.61","6087.1"
"225","2007","12","Uttar Pradesh","Lucknow","51.39","94.06","1830.32","84.09","216.47","2574.27","1.36","1.3","955.88","2.28","3.36","1473.68","1.47","1.46","993.2","1.41","1.36","964.54","12.68","7.93","625.39","0.13","0.09","692.31","0.0","0.0","0.0","0.47","2.55","5425.53"
"225","2008","12","Uttar Pradesh","Lucknow","52.48","111.68","2128.05","83.96","229.16","2729.4","0.82","0.87","1060.98","1.58","1.91","1208.86","1.36","1.54","1132.35","0.91","0.94","1032.97","10.59","5.75","542.97","0.1","0.06","600.0","0.0","0.0","0.0","0.36","1.81","5027.78"
"225","2009","12","Uttar Pradesh","Lucknow","48.19","106.3","2205.85","83.69","228.58","2731.27","0.91","0.78","857.14","1.54","1.94","1259.74","1.31","1.12","854.96","0.75","0.55","733.33","10.71","6.61","617.18","0.08","0.07","875.0","0.0","0.0","0.0","0.2","1.08","5400.0"
"225","2010","12","Uttar Pradesh","Lucknow","51.54","98.59","1912.88","84.63","239.52","2830.2","0.91","1.02","1120.88","1.47","1.44","979.59","1.19","0.73","613.45","0.93","0.78","838.71","11.17","7.84","701.88","0.12","0.09","750.0","0.0","0.0","0.0","0.14","0.8","5714.29"
"225","2011","12","Uttar Pradesh","Lucknow","51.58","103.6","2008.53","83.48","226.84","2717.3","0.9","0.97","1077.78","1.54","1.75","1136.36","1.0","1.08","1080.0","0.86","0.75","872.09","10.87","5.84","537.26","0.09","0.07","777.78","0.0","0.0","0.0","0.24","1.42","5916.67"
"225","2012","12","Uttar Pradesh","Lucknow","51.14","104.83","2049.86","83.39","239.49","2871.93","0.81","0.7","864.2","1.44","2.15","1493.06","0.94","1.11","1180.85","0.8","0.65","812.5","10.36","4.91","473.94","0.09","0.06","666.67","0.0","0.0","0.0","0.26","1.62","6230.77"
"225","2013","12","Uttar Pradesh","Lucknow","52.16","105.67","2025.88","81.36","241.81","2972.1","0.79","0.63","797.47","1.26","2.14","1698.41","1.17","0.56","478.63","0.81","0.6","740.74","8.24","3.58","434.47","0.06","0.05","833.33","0.0","0.0","0.0","0.2","1.27","6350.0"
"225","2014","12","Uttar Pradesh","Lucknow","54.13","125.84","2324.77","79.32","144.51","1821.86","0.63","0.67","1063.49","1.58","1.35","854.43","0.65","0.35","538.46","0.53","0.21","396.23","0.0","0.0","0.0","0.06","0.05","833.33","0.0","0.0","0.0","0.2","1.29","6450.0"
"225","2015","12","Uttar Pradesh","Lucknow","52.94","107.27","2026.26","78.65","176.4","2242.85","0.55","0.64","1163.64","1.11","1.38","1243.24","0.62","0.31","500.0","0.51","0.45","882.35","9.26","4.98","537.19","0.07","0.05","714.29","0.0","0.0","0.0","0.2","1.34","6597.54"
"225","2016","12","Uttar Pradesh","Lucknow","63.8","124.29","1948.0","80.52","228.83","2842.0","0.87","1.24","1423.17","2.9","4.66","1606.83","0.88","0.66","750.85","0.6","0.6","986.76","8.38","5.3","631.86","0.1","0.09","968.75","0.0","0.0","0.0","0.22","1.55","7135.48"
"225","2017","12","Uttar Pradesh","Lucknow","51.62","139.73","2707.0","81.59","266.23","3263.0","0.8","0.9","1127.82","1.62","1.88","1166.56","0.93","0.88","942.18","0.75","0.88","1177.1","9.91","9.6","968.82","0.09","0.08","943.82","0.0","0.0","0.0","0.27","2.08","7808.61"
"226","2007","12","Uttar Pradesh","Unnao","90.52","173.33","1914.83","229.54","607.59","2646.99","1.8","1.72","955.56","36.72","44.97","1224.67","4.06","4.04","995.07","3.69","4.92","1333.33","30.7","16.67","543.0","3.04","2.66","875.0","0.01","0.0","0.0","1.44","7.48","5194.44"
"226","2008","12","Uttar Pradesh","Unnao","95.99","202.24","2106.89","232.48","687.08","2955.44","1.47","1.55","1054.42","35.29","43.87","1243.13","3.99","4.51","1130.33","3.34","6.02","1802.4","28.53","16.0","560.81","2.84","2.38","838.03","0.0","0.0","0.0","1.15","5.45","4739.13"
"226","2009","12","Uttar Pradesh","Unnao","70.56","125.14","1773.53","235.35","648.69","2756.28","1.36","1.18","867.65","25.29","33.52","1325.43","4.04","3.44","851.49","2.56","1.11","433.59","31.37","16.71","532.67","2.51","2.11","840.64","0.0","0.0","0.0","0.8","4.55","5687.5"
"226","2010","12","Uttar Pradesh","Unnao","88.19","146.54","1661.64","237.8","704.91","2964.3","1.46","1.63","1116.44","30.06","23.43","779.44","3.4","2.09","614.71","2.98","2.89","969.8","33.29","17.65","530.19","2.73","1.17","428.57","0.0","0.0","0.0","0.79","4.27","5405.06"
"226","2011","12","Uttar Pradesh","Unnao","96.84","172.11","1777.26","239.8","724.24","3020.18","1.41","1.51","1070.92","31.53","32.87","1042.5","3.22","5.11","1586.96","2.58","2.81","1089.15","35.17","17.85","507.53","2.86","1.73","604.9","0.0","0.0","0.0","0.78","4.67","5987.18"
"226","2012","12","Uttar Pradesh","Unnao","98.28","192.83","1962.05","240.11","686.0","2857.02","0.81","0.7","864.2","28.52","33.83","1186.19","3.07","3.64","1185.67","2.43","1.99","818.93","34.9","18.77","537.82","2.7","1.62","600.0","0.0","0.0","0.0","0.94","5.78","6148.94"
"226","2013","12","Uttar Pradesh","Unnao","102.46","218.23","2129.9","241.72","736.75","3047.95","0.96","0.77","802.08","27.93","44.06","1577.52","3.04","1.44","473.68","2.02","1.46","722.77","30.73","16.4","533.68","2.73","2.31","846.15","0.0","0.0","0.0","0.93","5.81","6247.31"
"226","2014","12","Uttar Pradesh","Unnao","96.44","161.82","1677.93","243.19","488.08","2006.99","1.12","1.25","1116.07","24.57","34.99","1424.09","3.04","1.54","506.58","2.16","0.97","449.07","0.0","0.0","0.0","1.95","1.73","887.18","0.0","0.0","0.0","0.7","4.58","6542.86"
"226","2015","12","Uttar Pradesh","Unnao","87.26","138.22","1584.0","237.76","528.31","2222.03","1.11","1.51","1360.36","26.07","39.86","1528.96","1.85","1.44","778.38","2.35","1.7","723.4","36.06","17.44","483.61","1.86","1.21","650.54","0.0","0.0","0.0","0.62","4.08","6597.74"
"226","2016","12","Uttar Pradesh","Unnao","99.89","193.98","1942.0","242.1","772.55","3191.0","1.22","1.66","1366.26","30.98","50.54","1631.69","2.59","2.31","892.28","2.17","1.79","828.25","35.0","21.05","601.53","2.8","1.59","565.98","0.0","0.0","0.0","0.78","5.58","7135.42"
"226","2017","12","Uttar Pradesh","Unnao","94.99","199.19","2097.0","244.36","798.32","3267.0","1.17","0.74","632.71","29.23","65.62","2245.41","2.97","3.85","1294.99","2.45","2.88","1177.07","34.44","23.06","669.43","2.66","2.3","862.94","0.0","0.0","0.0","0.61","4.78","7808.82"
"227","2007","12","Uttar Pradesh","Rae-Bareily","133.17","282.1","2118.35","187.53","437.02","2330.4","1.42","1.37","964.79","0.01","0.02","2000.0","6.97","6.94","995.7","9.93","9.1","916.41","24.39","14.1","578.11","2.19","1.39","634.7","0.0","0.0","0.0","5.03","19.61","3898.61"
"227","2008","12","Uttar Pradesh","Rae-Bareily","140.69","318.38","2262.99","188.18","479.25","2546.76","1.25","1.32","1056.0","0.13","0.15","1153.85","6.43","7.47","1161.74","6.65","4.8","721.8","20.79","11.19","538.24","1.86","1.38","741.94","0.0","0.0","0.0","4.35","15.0","3448.28"
"227","2009","12","Uttar Pradesh","Rae-Bareily","135.09","296.41","2194.17","190.31","476.78","2505.28","1.14","0.99","868.42","0.07","0.09","1285.71","6.03","5.6","928.69","4.62","2.93","634.2","24.9","14.99","602.01","1.37","0.94","686.13","0.0","0.0","0.0","3.0","8.97","2990.0"
"227","2010","12","Uttar Pradesh","Rae-Bareily","134.94","285.87","2118.4","184.03","501.86","2727.12","1.08","1.15","1064.28","0.29","0.28","950.56","7.13","5.19","728.78","7.74","5.64","728.38","25.09","15.65","623.73","1.42","1.64","1151.41","0.0","0.0","0.0","3.18","14.59","4594.62"
"227","2011","12","Uttar Pradesh","Rae-Bareily","136.95","311.28","2272.94","186.08","534.51","2872.48","1.02","1.26","1233.66","0.28","0.31","1076.31","6.66","8.75","1313.31","7.57","6.44","851.21","25.37","15.1","595.4","1.46","1.18","808.79","0.0","0.0","0.0","3.1","16.35","5283.28"
"227","2012","12","Uttar Pradesh","Rae-Bareily","135.76","338.49","2493.24","186.63","541.68","2902.44","0.73","0.63","857.07","0.24","0.28","1200.15","5.9","6.68","1133.48","6.71","5.47","814.1","25.39","13.89","546.85","1.46","0.93","638.06","0.0","0.0","0.0","2.96","15.9","5380.4"
"227","2013","12","Uttar Pradesh","Rae-Bareily","143.0","341.36","2387.15","189.97","531.76","2799.22","1.0","0.86","857.58","0.31","0.3","943.4","7.22","3.4","471.42","6.77","4.44","655.7","20.95","8.63","412.06","1.27","0.31","246.67","0.0","0.0","0.0","2.85","15.73","5520.08"
"227","2014","12","Uttar Pradesh","Rae-Bareily","146.52","310.62","2119.94","208.82","345.58","1654.89","0.69","0.76","1097.7","0.44","0.61","1387.47","5.75","1.3","226.17","6.27","2.05","326.39","0.0","0.0","0.0","1.12","0.45","401.79","0.0","0.0","0.0","3.0","16.87","5616.54"
"227","2015","12","Uttar Pradesh","Rae-Bareily","156.59","326.51","2085.17","208.37","426.84","2048.46","0.62","0.67","1075.02","0.3","0.3","980.18","5.91","0.81","136.59","5.52","2.91","527.85","25.24","9.35","370.35","0.61","0.17","278.69","0.0","0.0","0.0","2.35","13.08","5579.48"
"227","2016","12","Uttar Pradesh","Rae-Bareily","141.09","335.6","2378.7","188.83","606.89","3213.96","0.87","1.13","1294.22","0.43","0.64","1464.65","9.12","9.21","1010.51","6.68","4.95","740.52","24.08","11.96","496.74","0.97","0.3","309.47","0.0","0.0","0.0","4.16","24.31","5837.65"
"227","2017","12","Uttar Pradesh","Rae-Bareily","140.34","342.72","2442.01","188.22","661.65","3515.36","0.91","1.2","1312.51","0.55","1.03","1856.48","6.46","5.79","895.51","6.73","5.57","827.46","24.73","13.86","560.5","1.27","1.26","993.71","0.0","0.0","0.0","3.14","17.83","5676.94"
"228","2007","12","Uttar Pradesh","Sitapur","139.93","244.7","1748.73","211.53","585.86","2769.63","5.02","3.38","673.31","17.43","14.66","841.08","0.68","0.68","1000.0","6.44","6.85","1063.66","38.12","23.01","603.62","2.77","0.93","335.74","0.01","0.01","1000.0","138.97","724.09","5210.41"
"228","2008","12","Uttar Pradesh","Sitapur","147.15","255.45","1735.98","222.93","652.59","2927.33","3.2","2.64","825.0","16.99","7.64","449.68","0.61","0.69","1131.15","3.97","6.01","1513.85","35.42","24.29","685.77","1.9","1.17","615.79","0.02","0.01","500.0","122.59","542.97","4429.15"
"228","2009","12","Uttar Pradesh","Sitapur","157.48","289.67","1839.41","221.96","587.72","2647.86","3.74","2.12","566.84","17.47","14.21","813.39","0.85","0.72","847.06","5.2","4.67","898.08","41.73","30.37","727.77","1.59","0.9","566.04","0.0","0.0","0.0","112.55","611.15","5430.03"
"228","2010","12","Uttar Pradesh","Sitapur","159.03","314.28","1976.23","223.24","683.72","3062.71","3.11","2.54","816.72","15.93","12.19","765.22","0.56","0.35","625.0","4.73","5.29","1118.39","37.94","31.07","818.92","2.6","1.99","765.38","0.0","0.0","0.0","116.73","588.69","5043.18"
"228","2011","12","Uttar Pradesh","Sitapur","162.23","360.34","2221.17","214.57","678.04","3159.99","2.24","2.11","941.96","12.94","9.47","731.84","0.92","0.99","1076.09","4.08","4.05","992.65","33.25","25.36","762.71","2.7","2.32","859.26","0.0","0.0","0.0","126.33","713.74","5649.81"
"228","2012","12","Uttar Pradesh","Sitapur","162.23","388.54","2394.99","212.02","674.64","3181.96","1.99","1.69","849.25","13.23","12.73","962.21","0.25","0.29","1160.0","3.44","3.89","1130.81","34.79","24.54","705.38","2.61","2.1","804.6","0.0","0.0","0.0","133.67","844.31","6316.38"
"228","2013","12","Uttar Pradesh","Sitapur","169.74","414.0","2439.02","210.93","651.57","3089.03","1.87","1.52","812.83","11.19","10.8","965.15","0.59","0.28","474.58","3.6","3.3","916.67","32.39","19.0","586.6","2.16","1.2","555.56","0.0","0.0","0.0","144.14","932.26","6467.74"
"228","2014","12","Uttar Pradesh","Sitapur","164.2","383.09","2333.07","208.68","372.48","1784.93","2.48","2.58","1040.32","8.98","8.04","895.32","0.48","0.26","541.67","2.4","1.98","825.0","0.0","0.0","0.0","2.39","2.03","849.37","0.0","0.0","0.0","148.66","990.34","6661.78"
"228","2015","12","Uttar Pradesh","Sitapur","160.52","346.41","2158.05","214.59","533.26","2485.02","2.7","2.57","951.85","8.72","8.96","1027.52","0.34","0.17","500.0","1.87","3.39","1812.83","31.43","18.73","595.93","3.02","2.19","725.17","0.0","0.0","0.0","146.01","971.7","6655.2"
"228","2016","12","Uttar Pradesh","Sitapur","167.97","391.38","2330.0","212.21","715.56","3372.0","2.52","1.6","636.76","15.37","19.28","1254.08","0.57","0.43","749.57","3.83","6.7","1748.57","37.91","24.69","651.39","2.6","2.39","921.03","0.0","0.0","0.0","138.03","979.01","7092.8"
"228","2017","12","Uttar Pradesh","Sitapur","163.87","384.1","2344.0","210.93","685.96","3252.0","2.36","2.03","862.0","9.97","9.12","915.23","0.5","0.47","942.46","2.87","6.31","2197.91","31.48","22.82","724.94","2.31","2.2","954.03","0.0","0.0","0.0","153.46","1158.91","7552.0"
"229","2007","12","Uttar Pradesh","Hardoi","160.01","311.67","1947.82","323.3","964.01","2981.78","5.72","6.9","1206.29","50.95","75.31","1478.12","0.69","0.68","985.51","2.0","1.92","960.0","37.45","22.18","592.26","7.91","7.42","938.05","0.0","0.0","0.0","43.22","208.11","4815.13"
"229","2008","12","Uttar Pradesh","Hardoi","166.73","348.96","2092.96","331.22","1026.42","3098.91","4.83","5.77","1194.62","49.99","73.95","1479.3","0.69","0.78","1130.43","1.44","1.5","1041.67","34.86","22.53","646.3","7.26","5.17","712.12","0.01","0.01","1000.0","37.0","177.5","4797.3"
"229","2009","12","Uttar Pradesh","Hardoi","130.23","293.89","2256.7","343.09","1062.32","3096.33","4.37","4.82","1102.97","39.18","55.45","1415.26","0.75","0.64","853.33","3.16","2.3","727.85","37.23","26.62","715.01","7.3","7.0","958.9","0.0","0.0","0.0","28.34","144.2","5088.21"
"229","2010","12","Uttar Pradesh","Hardoi","141.17","288.7","2045.05","330.69","1103.32","3336.42","3.8","4.46","1173.68","39.7","46.68","1175.82","0.71","0.43","605.63","1.88","1.59","845.74","36.62","23.38","638.45","6.84","5.52","807.02","0.0","0.0","0.0","28.56","152.09","5325.28"
"229","2011","12","Uttar Pradesh","Hardoi","145.25","326.9","2250.6","331.47","1209.53","3648.99","4.04","3.94","975.25","37.66","49.78","1321.83","0.72","0.78","1083.33","1.61","1.41","875.78","35.12","24.9","709.0","9.08","8.21","904.19","0.0","0.0","0.0","32.52","183.43","5640.53"
"229","2012","12","Uttar Pradesh","Hardoi","144.52","354.64","2453.92","327.78","1041.83","3178.44","4.03","4.85","1203.47","36.86","70.6","1915.36","0.74","0.87","1175.68","1.64","1.33","810.98","36.72","25.1","683.55","10.19","10.63","1043.18","0.0","0.0","0.0","35.83","221.01","6168.29"
"229","2013","12","Uttar Pradesh","Hardoi","149.08","375.1","2516.1","318.25","1130.77","3553.09","3.78","4.49","1187.83","42.79","82.22","1921.48","0.89","0.42","471.91","1.53","1.12","732.03","27.79","18.71","673.26","8.91","10.17","1141.41","0.0","0.0","0.0","39.11","227.2","5809.26"
"229","2014","12","Uttar Pradesh","Hardoi","142.23","279.49","1965.06","326.19","719.26","2205.03","3.83","3.79","989.56","33.57","56.89","1694.67","0.48","0.26","541.67","1.45","0.56","386.21","0.0","0.0","0.0","7.25","6.89","950.34","0.0","0.0","0.0","37.03","222.62","6011.88"
"229","2015","12","Uttar Pradesh","Hardoi","133.84","301.95","2256.05","326.57","980.02","3000.95","3.59","5.1","1420.61","42.95","86.61","2016.53","0.5","0.25","500.0","1.45","1.28","882.76","33.3","19.66","590.45","8.49","7.5","883.39","0.0","0.0","0.0","36.89","230.42","6245.6"
"229","2016","12","Uttar Pradesh","Hardoi","141.44","338.75","2395.0","314.47","1143.43","3636.0","3.48","4.71","1353.36","37.34","90.69","2429.0","0.59","0.44","750.0","1.76","1.74","986.36","41.03","28.08","684.47","7.83","9.75","1245.02","0.0","0.0","1000.0","34.23","236.17","6900.0"
"229","2017","12","Uttar Pradesh","Hardoi","149.8","377.21","2518.0","314.43","1155.22","3674.0","3.39","4.39","1292.37","36.16","87.71","2425.74","1.33","1.25","942.06","1.62","1.91","1176.83","33.48","24.4","728.63","8.54","9.06","1061.04","0.0","0.0","1000.0","37.34","282.07","7553.2"
"230","2007","12","Uttar Pradesh","Kheri","183.0","375.83","2053.72","193.19","613.73","3176.82","0.28","0.27","964.29","9.73","8.98","922.92","0.07","0.07","1000.0","1.35","1.3","962.96","22.18","19.19","865.19","7.57","3.85","508.59","0.0","0.0","0.0","226.74","1205.33","5315.91"
"230","2008","12","Uttar Pradesh","Kheri","182.55","327.86","1796.0","197.0","663.74","3369.24","0.25","0.26","1040.0","9.88","8.15","824.9","0.09","0.1","1111.11","1.29","1.34","1038.76","22.87","18.13","792.74","7.57","3.99","527.08","0.0","0.0","0.0","224.3","1111.89","4957.16"
"230","2009","12","Uttar Pradesh","Kheri","185.14","366.58","1980.02","194.58","576.5","2962.79","0.15","0.13","866.67","9.69","8.6","887.51","0.09","0.08","888.89","1.17","0.85","726.5","22.61","17.53","775.32","7.57","5.27","696.17","0.0","0.0","0.0","219.41","1319.63","6014.45"
"230","2010","12","Uttar Pradesh","Kheri","188.22","400.8","2129.42","198.87","679.29","3415.75","0.33","0.37","1121.21","9.81","8.18","833.84","0.12","0.08","666.67","1.17","0.99","846.15","22.72","21.71","955.55","6.66","5.55","833.33","0.0","0.0","0.0","223.82","1251.76","5592.71"
"230","2011","12","Uttar Pradesh","Kheri","185.39","452.58","2441.23","193.04","667.86","3459.7","0.42","0.45","1071.43","9.1","8.93","981.32","0.13","0.14","1076.92","8.98","9.63","1072.38","13.32","9.7","728.23","8.01","6.27","782.77","0.0","0.0","0.0","233.99","1448.85","6191.93"
"230","2012","12","Uttar Pradesh","Kheri","186.68","478.46","2563.0","183.94","640.47","3481.95","0.53","0.45","849.06","10.22","11.43","1118.4","0.15","0.18","1200.0","1.1","0.89","809.09","17.49","13.6","777.59","8.26","6.25","756.66","0.0","0.0","0.0","238.23","1435.97","6027.66"
"230","2013","12","Uttar Pradesh","Kheri","173.56","467.91","2695.96","195.58","705.44","3606.91","0.55","0.44","800.0","8.28","15.35","1853.86","0.23","0.11","478.26","1.03","0.76","737.86","15.95","11.89","745.45","5.77","4.13","715.77","0.0","0.0","0.0","240.04","1504.07","6265.91"
"230","2014","12","Uttar Pradesh","Kheri","157.23","428.28","2723.91","185.83","498.17","2680.78","0.28","0.31","1107.14","7.96","11.14","1399.5","0.12","0.07","583.33","0.83","0.32","385.54","0.0","0.0","0.0","6.96","5.64","810.34","0.0","0.0","0.0","268.65","1775.8","6610.09"
"230","2015","12","Uttar Pradesh","Kheri","158.81","417.52","2629.05","176.6","599.2","3392.98","0.28","0.32","1142.86","6.5","9.63","1481.54","0.07","0.03","428.57","0.58","0.51","879.31","17.42","15.3","878.48","4.34","3.64","838.71","0.0","0.0","0.0","277.3","1841.82","6642.0"
"230","2016","12","Uttar Pradesh","Kheri","182.52","506.32","2774.0","192.36","727.5","3782.0","0.56","0.8","1424.24","9.82","18.24","1857.36","0.33","0.25","751.53","1.88","1.86","986.18","19.44","16.11","828.72","6.74","6.3","935.0","0.0","0.0","0.0","245.84","1769.78","7198.8"
"230","2017","12","Uttar Pradesh","Kheri","181.78","568.24","3126.0","188.6","775.53","4112.0","0.64","0.72","1128.13","8.41","12.96","1541.1","0.4","0.38","940.15","0.87","1.02","1176.47","20.45","15.84","774.57","6.49","5.18","798.98","0.0","0.0","0.0","248.13","2002.65","8070.8"
"231","2007","12","Uttar Pradesh","Faizabad","207.28","489.37","2360.91","220.48","665.66","3019.14","0.05","0.08","1600.0","3.79","4.86","1282.32","2.61","2.7","1034.48","6.17","6.99","1132.9","16.42","12.21","743.61","0.02","0.01","500.0","0.0","0.0","0.0","34.38","185.14","5385.11"
"231","2008","12","Uttar Pradesh","Faizabad","210.1","537.02","2556.02","224.05","688.69","3073.82","0.04","0.06","1500.0","3.49","3.4","974.21","2.85","2.93","1028.07","4.61","4.42","958.79","16.39","13.64","832.21","0.01","0.01","1000.0","0.0","0.0","0.0","32.5","147.66","4543.38"
"231","2009","12","Uttar Pradesh","Faizabad","210.46","517.46","2458.71","226.65","651.82","2875.89","0.02","0.03","1500.0","3.58","4.45","1243.02","2.74","2.74","1000.0","4.78","4.54","949.79","15.44","14.69","951.42","0.0","0.0","0.0","0.0","0.0","0.0","29.26","156.71","5355.78"
"231","2010","12","Uttar Pradesh","Faizabad","213.55","518.98","2430.25","226.68","701.52","3094.76","0.01","0.01","1000.0","3.2","3.75","1171.88","2.81","3.25","1156.58","4.7","7.02","1493.62","15.47","12.07","780.22","0.0","0.0","0.0","0.0","0.0","0.0","31.7","167.1","5271.29"
"231","2011","12","Uttar Pradesh","Faizabad","214.45","547.45","2552.81","227.49","720.28","3166.21","0.02","0.04","2000.0","3.33","4.25","1276.28","2.86","4.02","1405.59","4.51","5.12","1135.25","16.23","13.08","805.91","0.0","0.0","0.0","0.0","0.0","0.0","32.0","188.01","5875.31"
"231","2012","12","Uttar Pradesh","Faizabad","215.59","573.06","2658.1","225.15","711.07","3158.21","0.02","0.02","1000.0","3.74","5.22","1395.72","2.97","2.7","909.09","4.32","4.49","1039.35","14.36","11.16","777.16","0.0","0.0","0.0","0.0","0.0","0.0","33.57","212.55","6331.55"
"231","2013","12","Uttar Pradesh","Faizabad","219.18","586.77","2677.11","227.52","676.99","2975.52","0.05","0.05","1000.0","2.0","1.55","775.0","3.0","1.11","370.0","3.91","3.01","769.82","12.9","4.01","310.85","0.0","0.0","0.0","0.0","0.0","0.0","31.21","200.95","6438.64"
"231","2014","12","Uttar Pradesh","Faizabad","213.2","498.52","2338.27","230.39","503.08","2183.6","0.03","0.04","1333.33","3.61","4.57","1265.93","3.8","1.2","315.79","4.67","2.26","483.94","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","31.46","204.39","6496.82"
